Reg#,Name,Father,Address,Date of Birth,lastDeg,Reg Date,Reg Status,Deg Status
1096,Rubina Haqqie,Aga Zulfiqar Haqqie,H#  668 street #  56 Jamurd  town PSH,3-9-77,A-Level,22-8-97,A,C
1097,Zafar Qaisar,Qaisar Ibraheem,house #  983 st. #  52 Lohi pura Attock,3-10-77,FSc,25-8-97,A,C
1098,Fariha Ajmal Haqqie,Ajmal Haqqie,House No. 298 S#  47 Lane 6 Mall road Peshawar,5-6-79,F.Sc.,29-8-97,A,C
1099,Jabbar Shah,Ejaz Shah,Ho. #  844 Street #  42 Hayata Abad psh,5-3-79,Fsc,3-8-97,A,C
1100,Mohammed Emmad Chohan,Osama Baqir Chohan,house no. 159 Street #  6 Khumar road Mansehra,7-3-79,F.Sc.,6-8-97,A,C
1101,Naima Ch. Kabir Baig,Ch. Kabir Baig,h no.473 s no.1  Durre PESHAWAR,8-11-78,HSSC,10-8-97,A,C
1102,Osman Khattak,Syed Zamir Khattak,Ho. No.20 St. no.96  Lane 6 Mall road Psh,10-8-78,A level,13-8-97,A,C
1103,Sheharyar AAdil Minhas,Sheikh Ibraheem Minhas,H No.334 St. no.92  Hayata Abad PESHAWAR,10-8-78,HSSC,16-8-97,A,C
1104,Nafia Abdul Mujeeb,Abdul Mujeeb Talha,Ho. no.649 S No.55  Bhatta Noshera,12-5-78,A level,19-8-97,A,C
1105,Mujtaba Haq,Ijaz Haq,h# 196 Street No.50  Durre PSH,14-1-77,A-Level,23-8-97,A,C
1106,Shaukat Muamar Sehti,Shahroze Sehti,House # 510 St. No.46  Lane 6 Mall road peshawar,14-2-77,FSc,26-8-97,A,C
1107,Jaleela Kabir Muaz Haq,Kabir Muaz Haq,H#  825 st. #  41 Sihaal Hasanabdal,17-10-77,A-Level,29-8-97,A,C
1108,Shams-ul-Islam Kiyyani,Mouhammed Shariq Kiyyani,house #  371 S#  4 Jamurd  town peshawar,17-6-77,FSc,3-8-97,A,C
1109,Zil-e-Huma Khurshid,Khurshid Sheharyar,House No. 686 street no. 0 College road Gilgit,19-7-79,F.Sc.,7-8-97,A,C
1110,Raza Najam,Najam Rai,Ho. #  0 Street #  95 Malik abad Sawat,19-3-79,Fsc,10-8-97,A,C
1111,Mujeeb Khan,Husain Khan,house no. 315 s#  58 Hayata Abad Peshawar,21-12-79,F.Sc.,13-8-97,A,C
1112,Sara Kazmi,Farman Danish Kazmi,ho. # 862 St. no.54  Pind dadu Gilgit,22-8-79,Fsc,16-8-97,A,C
1113,Abu Bakr Qureshi,Momd. Barkat Qureshi,Ho. No.176 St. no.49  Durre Psh,24-8-78,A level,20-8-97,A,C
1114,Momd. Aqeel Minhas,Sh. Farzan Minhas,H No.491 S No.44  Lane 6 Mall road PESHAWAR,24-5-78,HSSC,23-8-97,A,C
1115,Rija Haseen,Haseen Abdul Haseeb,Ho. no.37 Street No.7  Haider road Noshera,26-1-78,A level,26-8-97,A,C
1116,Choudhary Rabbi Minhas,Kalim Minhas,h# 352 St. No.3  Khybar road PSH,28-2-77,A-Level,1-8-97,A,C
1117,Noor Awan,Fakhar Farrukh Awan,House # 666 st. # 98  Doley shah Mardan,28-10-77,FSc,4-8-97,A,C
1118,Tehsin Haqq,Niaz Masood Haqq,H#  213 S#  93 Railway line Hasanabdal,2-6-77,A-Level,7-8-97,A,C
1119,Ismail Awan,Chodhary Zaran Awan,house #  528 street no. 57 Hayata Abad peshawar,2-7-77,FSc,10-8-97,A,C
1120,Atiya Rasheed,Rasheed Wajid,House No. 842 Street #  52 Kotlia Gilgit,4-3-79,F.Sc.,14-8-97,A,C
1121,Khalid Kiyyani,Rasheed Kiyyani,Ho. #  389 s#  47 Durre psh,4-12-79,Fsc,17-8-97,A,C
1122,Kamran Namani,Abdul Rafay Namani,house no. 703 s#  43 Lane 6 Mall road Peshawar,6-12-79,F.Sc.,20-8-97,A,C
1123,AAmina Khanzada,Zameer Jameel Khanzada,ho. #  18 St. no. 6 Odean chowk Gilgit,6-8-79,Fsc,23-8-97,A,C
1124,Chodhary Munir Qureshi,Shk. Viqar-ul-Islam Qureshi,Ho. No.564 S No.1  Khybar road Psh,9-5-78,A level,27-8-97,A,C
1125,Mustamsir Khanzada,Syed Talha Khanzada,H No.879 S No.97  Durre PESHAWAR,9-5-78,HSSC,1-8-97,A,C
1126,Durdana Pervaiz,Pervaiz Pervaiz,Ho. no.194 St. No.60  Chand mari Noshera,11-2-78,A level,4-8-97,A,C
1127,Asif Rafi Ismaili,Shahroze Ismaili,h no.740 st. # 55  Hayata Abad PESHAWAR,13-10-78,HSSC,7-8-97,A,C
1128,Nazir Baber Hussaini,Bulbul Immad Hussaini,House # 55 st. # 51  Kamalia Mardan,13-10-77,FSc,11-8-97,A,C
1129,Hamna Haqq,Jibran Rehan Haqq,H# 369 street no.46  Purani Taal Hasanabdal,15-7-77,A-Level,14-8-97,A,C
1130,Ibraheem Aslam Paracha,Rana Munir Paracha,house #  684 Street #  9 Lane 6 Mall road peshawar,16-3-77,FSc,17-8-97,A,C
1131,Jabbar Abdul Najeeb,Abdul Najeeb Rai,h#  230 St. #  4 Kusar coloney Mardan,18-4-77,A-Level,20-8-97,A,C
1132,Gul Sherazi,Muamar Sherazi,Ho. #  545 s#  0 Khybar road psh,18-12-79,Fsc,24-8-97,A,C
1133,Sarwar Ejaz Namani,Farman Namani,house no. 860 St. no. 95 Durre Peshawar,20-8-79,F.Sc.,27-8-97,A,C
1134,Badar Noor Abdul Suleh Sherazi,Noor Abdul Suleh Sherazi,ho. #  406 street #  58 Eid gha Gilgit,20-9-79,Fsc,1-8-97,A,C
1135,Raja Umer Zaidi,Raja Yousaf Zaidi,Ho. No. 721 S No. 54 Bara market Psh,22-5-78,A level,5-8-97,A,C
1136,Abdul Mannan Akmal,Akmal Abdul Mujeeb,H No.35 St. No.49  Lakhan Haripur,23-2-78,HSSC,8-8-97,A,C
1137,Najia Shabi,Shabi Rahid,Ho. no.582 St. No.44  College road Noshera,25-2-78,A level,11-8-97,A,C
1138,Zaran Khanzada,Fakhar Khanzada,h no.896 s no.8  Lane 6 Mall road PESHAWAR,27-11-78,HSSC,14-8-97,A,C
1139,Ch. Muneer Hussaini,Jabbar Sageer Hussaini,House # 211 street no.3  Purana shehar Mardan,27-7-77,FSc,18-8-97,A,C
1140,Asia Rayyan Aftab Laghari,Rayyan Aftab Laghari,H# 758 street no.98  Karki Hasanabdal,29-7-77,A-Level,21-8-97,A,C
1141,Chodhary Abdus Sammi Hussaini,Hafiz Najum Hussaini,house # 72 St. # 62  Durre peshawar,29-4-77,FSc,24-8-97,A,C
1142,AAmer Hussain,Hussain Rasheed,h#  387 s#  57 Daniyaal town Mardan,3-12-77,A-Level,27-8-97,A,C
1143,Momd. Imtiaz Paracha,Karam Paracha,Ho. #  933 Street No. 52 Bara market psh,3-1-79,Fsc,2-8-97,A,C
1144,Ghazi Haque,Zameer Haque,house no. 248 street #  48 Khybar road Peshawar,5-9-79,F.Sc.,5-8-97,A,C
1145,Nosheen Butt,Viqar-ul-Islam Athar Butt,ho. #  563 S No. 11 Doley shah Gilgit,5-5-79,Fsc,8-8-97,A,C
1146,Ali Zaidi,Mohammed Zil-e-Ali Zaidi,House No. 109 S#  6 Lane 6 Mall road Peshawar,7-6-79,F.Sc.,11-8-97,A,C
1147,Sana Ullah Affan,Affan Daud,H No.424 St. No.1  Chan chirag Haripur,8-2-78,HSSC,15-8-97,A,C
1148,Sidra Kaleem,Kaleem Abdul Qadeer,Ho. no.738 s no.97  Kotlia Noshera,10-11-78,A level,18-8-97,A,C
1149,Farzan Kharasani,Bulbul Kharasani,h no.53 s no.60  Durre PESHAWAR,12-11-78,HSSC,21-8-97,A,C
1150,Mustansar Ansary,Shahid Sajid Ansary,House # 599 street no.55  Jaamia Masjid road Mardan,12-7-77,FSc,25-8-97,A,C
1151,Najma Mohammad Munir Laghari,Mohammad Munir Laghari,H# 914 St. # 51  Bara market PSH,14-4-77,A-Level,28-8-97,A,C
1152,Abdul Wasay Bhatti,Aga Imran Bhatti,house # 229 St. # 46  Khybar road peshawar,14-4-77,FSc,2-8-97,A,C
1153,Zulqur nain Sajid,Sajid Zishan,h#  775 Street No. 9 Mitran walia Mardan,17-1-77,A-Level,5-8-97,A,C
1154,Babar Sameer Pasha,Rizwan Pasha,Ho. #  90 street #  5 Officers coloney psh,17-9-79,Fsc,9-8-97,A,C
1155,Rohail Shah,Noor Shah,house no. 404 street #  0 Bara market Peshawar,19-9-79,F.Sc.,12-8-97,A,C
1156,Amber Pasha,Yousaf Sattar Pasha,ho. #  951 S#  63 Kamalia Gilgit,19-6-79,Fsc,15-8-97,A,C
1157,Mustansar Akram Abbasi,Choudhary Tipu Abbasi,House No. 265 St. No. 59 Durre Peshawar,21-2-79,F.Sc.,18-8-97,A,C
1158,Mudassir Haseeb,Haseeb Abid,H No. 580 Street #  54 Darian Haripur,21-3-78,HSSC,22-8-97,A,C
1159,Khushbakht Ajab,Ajab Arif,Ho. no.127 s no.49  Kumria Noshera,24-11-78,A level,25-8-97,A,C
1160,Mirza Munir Gondal,Jabbar Gondal,h no.441 street no.13  Khybar road PESHAWAR,26-7-78,HSSC,28-8-97,A,C
1161,Mustamsir Ansary,Sameer Nazir Ansary,Ho. No.756 St. no.8  Bunkhar gali Haripur,26-8-78,A level,2-8-97,A,C
1162,Kaneez Fatima Gondal,Sheikh Najum Gondal,H# 302 St. # 3  Officers coloney PSH,28-4-77,A-Level,6-8-97,A,C
1163,Abdul Hannan Bhatti,Aga Emmad-ud-Din Bhatti,house # 617 Street No.99  Bara market peshawar,28-1-77,FSc,9-8-97,A,C
1164,Sahir Safi,Safi Munnawar,h# 931 Street No.62  Lakhan Mardan,1-1-77,A-Level,12-8-97,A,C
1165,Anwer Bhatti,Aftab Bhatti,Ho. #  246 street #  57 Air port coloney psh,2-9-79,Fsc,16-8-97,A,C
1166,Muhammad Asif Shah,Viqar-ul-Islam Rashid Shah,house no. 793 S#  52 Mandi Mansehra,4-6-79,F.Sc.,19-8-97,A,C
1167,Sadaf Chohan,Zil-e-Ali Amer Chohan,ho. #  107 S#  48 Purana shehar Gilgit,4-6-79,Fsc,22-8-97,A,C
1168,Sh. Salim Shah,Sahibzada Atif Shah,House No. 422 Street #  11 Khybar road Peshawar,6-3-79,F.Sc.,25-8-97,A,C
1169,Ikram Husain,Husain Abdul Qadir,H No. 968 s no. 6 Mitthian Haripur,6-11-78,HSSC,29-8-97,A,C
1170,Saira Akmal,Akmal Abdul kareem,Ho. no. 283 s#  2 Afangi block Noshera,8-12-78,A level,3-8-97,A,C
1171,Asfar Umer Durrani,Shaukat Durrani,h no.597 St. no.97  Bara market PESHAWAR,11-8-78,HSSC,6-8-97,A,C
1172,Adul Qudoos Ansari,Arman Aun Ansari,Ho. No.144 St. # 60  Byaar Haripur,11-4-78,A level,9-8-97,A,C
1173,Syyeda Haq,Atif Abdul Qadeer Haq,H# 459 Street No.56  Shah malung Hasanabdal,13-1-77,A-Level,13-8-97,A,C
1174,Qasim Baig,Chodhary Sammi Baig,house # 773 Street No.51  Officers coloney peshawar,13-1-77,FSc,16-8-97,A,C
1175,Babar Rafi,Rafi Abdul kareem,h# 320 st. # 14  Chan chirag Mardan,15-10-77,A-Level,19-8-97,A,C
1176,Samina Shams Baig,Shams Baig,House # 634 S# 10  Khybar road peshawar,15-6-77,FSc,22-8-97,A,C
1177,Syed Haseeb Khan,Jamil Khan,house no. 949 S#  5 Air port coloney Peshawar,18-6-79,F.Sc.,26-8-97,A,C
1178,Urooj Anwar Yaar Muhammad Kazmi,Anwar Yaar Muhammad Kazmi,ho. #  495 Street #  0 Jaamia Masjid road Gilgit,18-3-79,Fsc,29-8-97,A,C
1179,Abdul Suleh Rahid Khan,Sh. Raza Khan,House No. 810 s no. 64 Bara market Peshawar,20-11-79,F.Sc.,3-8-97,A,C
1180,Hameed Shaheen,Shaheen Faisal,H No. 125 s#  59 Kachi abadi Haripur,20-12-78,HSSC,7-8-97,A,C
1181,Riffat Osama,Osama Aun,Ho. no. 671 St. no. 54 Sukkhan abad Noshera,22-8-78,A level,10-8-97,A,C
1182,Ayyaz Abdul Hameed Minhas,Mazhar Minhas,h no.986 St. # 49  Officers coloney PESHAWAR,25-4-78,HSSC,13-8-97,A,C
1183,Annan Pervaiz Niazi,Ubaid Sheharyar Niazi,Ho. No.300 S No.13  Ghosia masjid chwok Haripur,25-5-78,A level,16-8-97,A,C
1184,Rubina Haq,Hafiz Saeed Haq,H# 615 Street No.8  Afridi block PSH,27-1-77,A-Level,20-8-97,A,C
1185,Athar Umar Awan,Nawabzada Muzammil Awan,house # 161 st. # 3  Air port coloney peshawar,27-10-77,FSc,23-8-97,A,C
1186,Khurshid Sultan,Sultan Aslam,h# 476 st. # 99  Darian Mardan,29-10-77,A-Level,26-8-97,A,C
1187,Ambreen Kiyyani,Jabir Kiyyani,House # 791 S# 62  Bara market peshawar,29-6-77,FSc,29-8-97,A,C
1188,Usman Salim Namani,Najeeb Namani,house no. 337 Street #  57 Afridi block Peshawar,3-3-79,F.Sc.,4-8-97,A,C
1189,Tehmina AAqil Karam Kiyyani,AAqil Karam Kiyyani,ho. #  652 Street #  53 post office Gilgit,3-3-79,Fsc,7-8-97,A,C
1190,Saaleh Qureshi,Raja Amer Qureshi,House No. 966 s#  16 Officers coloney Peshawar,5-12-79,F.Sc.,10-8-97,A,C
1191,Zahid Furqan,Furqan Munir,Ho. #  513 St. no. 11 Muzafar shah Mansehra,5-8-79,Fsc,13-8-97,A,C
1192,Nazma Iffan,Iffan Abdul Malik,Ho. no. 828 St. no. 7 Karkhana road Noshera,7-8-78,A level,17-8-97,A,C
1193,AAmir Ismaili,Rafi Ismaili,h no. 142 S No. 2 Air port coloney PESHAWAR,9-5-78,HSSC,20-8-97,A,C
1194,Sahibzada Najam Niazi,Yasin Barkat Niazi,Ho. No.689 Street No.65  Mandi Haripur,10-1-78,A level,23-8-97,A,C
1195,Maheen Agha Ayyaz Ismaili,Agha Ayyaz Ismaili,H No.3 St. No.61  Bara market PESHAWAR,12-2-78,HSSC,26-8-97,A,C
1196,Mouhammed Shuja Awan,Nawabzada Abdul Ahad Awan,house # 318 st. # 56  Afridi block peshawar,12-10-77,FSc,1-8-97,A,C
1197,Shakir Tipu,Tipu Shams,h# 864 street no.51  Mitthian Mardan,14-7-77,A-Level,4-8-97,A,C
1198,Nazima Paracha,Osama Paracha,House # 179 street no.14  Officers coloney peshawar,14-7-77,FSc,7-8-97,A,C
1199,Kalim Namani,Anwar Talha Namani,house no.494 Street # 10  Mutian wala Mansehra,16-3-79,F.Sc.,11-8-97,A,C
