Reg#,Name,Father,Address,Date of Birth,lastDeg,Reg Date,Reg Status,Deg Status
3196,Yasmin Tipo,Tipo Rabbi,h#  627 street no. 91 Eid gha Hasanabdal,14-7-84,A-Level,7-8-04,A,I
3197,Salim Imtiaz,Imtiaz Sikandar,House #  941 Street #  55 Sihaal Attock,14-3-84,FSc,10-8-04,A,I
3198,Yosaf Usmani,Sabir Usmani,H#  256 St. #  50 Jamurd  town PSH,16-4-84,A-Level,13-8-04,A,I
3199,Rohail Laghari,Rahmat Tipu Laghari,ho. #  802 s#  45 College road Sawat,16-12-86,Fsc,17-8-04,A,I
3200,Shk. Kabir Hussaini,Sheik Sarwar Hussaini,House No.117 St. no.41  Lane 6 Mall road Peshawar,19-8-86,F.Sc.,20-8-04,A,I
3201,Samina Laghari,Mohammad Muazzam Laghari,Ho. # 432 street # 4  Hayata Abad psh,19-9-86,Fsc,23-8-04,A,I
3202,Nadir Mujeeb,Mujeeb Mehmood,Ho. no.978 S No.99  Karki Abbotabad,21-5-85,A level,27-8-04,A,I
3203,Mohammad Babar Haque,Abdul Suleh Haque,h no.293 St. No.95  Durre PESHAWAR,21-2-85,HSSC,1-8-04,A,I
3204,Iqra Jamal Shahroze Pasha,Jamal Shahroze Pasha,Ho. No.607 St. No.58  Daniyaal town Noshera,23-2-85,A level,4-8-04,A,I
3205,Abdul Basit Zaidi,Sonil Abdul Ahad Zaidi,H No.154 s no.53  Haider road Abbotabad,23-11-85,HSSC,7-8-04,A,I
3206,Hussain Soneel Butt,Mirza Adul Qudoos Butt,house #  468 street no. 48 Khybar road peshawar,26-7-84,FSc,11-8-04,A,I
3207,Kiran Jameel,Jameel Anjum,h#  783 street no. 44 Doley shah Hasanabdal,28-7-84,A-Level,14-8-04,A,I
3208,Ibraheem Safi,Safi Shehzad,House #  330 St. #  7 Railway line Attock,28-4-84,FSc,17-8-04,A,I
3209,Muneer Ansary,Sultan Ansary,H#  644 s#  2 Hayata Abad PSH,1-12-84,A-Level,20-8-04,A,I
3210,AAqil Abdul Basit Kharasani,Nadir Qasim Kharasani,ho. #  959 Street No. 98 Kotlia Sawat,1-1-86,Fsc,24-8-04,A,I
3211,Aga Danish Bhatti,Syyed Ali Bhatti,House No. 505 street #  93 Durre Peshawar,3-9-86,F.Sc.,27-8-04,A,I
3212,Natalia Sheik Ahmad Satti,Sheik Ahmad Satti,Ho. # 820 S No.56  Lane 6 Mall road psh,4-5-86,Fsc,1-8-04,A,I
3213,Zeeshan Firdous,Firdous Abu Bakr,house no.134 S# 52  Odean chowk Sawat,6-6-86,F.Sc.,4-8-04,A,I
3214,Shakeel Momin Shah,Affan Shah,h no.449 St. No.47  Khybar road PESHAWAR,6-2-85,HSSC,8-8-04,A,I
3215,Hala Pasha,Abdul Wasay Kishwar Pasha,Ho. No.996 s no.42  Mitran walia Noshera,8-11-85,A level,11-8-04,A,I
3216,Abdul Rafay Shah,Ghani Shariq Shah,H No.310 s no.6  Chand mari Abbotabad,8-11-85,HSSC,14-8-04,A,I
3217,Raja Jameel Butt,M. Ibrahim Butt,Ho. no.625 street no.1  Hayata Abad Psh,10-7-85,A level,17-8-04,A,I
3218,Hamna Iffan,Iffan Sikandar,h#  171 St. #  96 Kamalia Hasanabdal,13-4-84,A-Level,21-8-04,A,I
3219,Kareem Durrani,Sajid Durrani,House #  486 St. #  60 Durre peshawar,13-4-84,FSc,24-8-04,A,I
3220,Syed Zil-e-Ali Abbasi,Rehmat Abbasi,H#  800 Street No. 55 Lane 6 Mall road PSH,15-1-84,A-Level,27-8-04,A,I
3221,Mohammed Anwer Gondal,Yaseen Moeen Gondal,ho. #  347 street #  50 Kumria Sawat,15-9-86,Fsc,2-8-04,A,I
3222,Sajid Ansary,Muhammad Azmat Ansary,House No. 662 street #  45 Khybar road Peshawar,17-9-86,F.Sc.,5-8-04,A,I
3223,Afsheen Syyed Mehmood Gondal,Syyed Mehmood Gondal,Ho. #  976 S#  9 Durre psh,17-6-86,Fsc,8-8-04,A,I
3224,Ubaid Furqan,Furqan Gul,house no.523 St. No.4  Eid gha Sawat,20-2-86,F.Sc.,11-8-04,A,I
3225,Shan Satti,Jamal Satti,h no.837 Street # 99  Bara market PESHAWAR,20-3-85,HSSC,15-8-04,A,I
3226,Rashda Haqqie,Abdul Hameed Haseen Haqqie,Ho. No.152 s no.95  Lakhan Noshera,22-11-85,A level,18-8-04,A,I
3227,Safi Fazal Shah,Abdus Sattar Kashif Shah,H No.698 street no.58  College road Abbotabad,22-7-85,HSSC,21-8-04,A,I
3228,Munir Chohan,Ch. Waqas Chohan,Ho. no.13 St. no.53  Lane 6 Mall road Psh,24-8-85,A level,24-8-04,A,I
3229,Samia Najam,Najam Shehzad,h#  328 St. #  49 Purana shehar Hasanabdal,27-4-84,A-Level,28-8-04,A,I
3230,Ch. Badar Durrani,Saleem Durrani,House #  642 Street No. 44 Khybar road peshawar,27-1-84,FSc,2-8-04,A,I
3231,Najam Zishan Jaffery,Nadir Jaffery,H#  189 Street No. 7 Durre PSH,29-1-84,A-Level,5-8-04,A,I
3232,Fareeha Durrani,Umar Bakht Durrani,house #  503 st. #  3 Daniyaal town Hasanabdal,29-10-84,FSc,8-8-04,A,I
3233,Ejaz Tipo Ansari,Sh. Ahmed Ansari,House No. 818 S#  98 Bara market Peshawar,2-6-86,F.Sc.,12-8-04,A,I
3234,Amber Haseen,Haseen Abu Bakr,Ho. #  364 S#  61 Byaar Gilgit,2-6-86,Fsc,15-8-04,A,I
3235,Zabir Qaisar,Qaisar Rashid,house no.679 Street # 57  Doley shah Sawat,5-3-86,F.Sc.,18-8-04,A,I
3236,Abdullah Sehti,Abdul Wasay Sehti,h no.994 s no.52  Officers coloney PESHAWAR,5-11-85,HSSC,22-8-04,A,I
3237,Zunera Tanveer Abdur Rahman Haqqie,Tanveer Abdur Rahman Haqqie,Ho. No.540 s# 47  Chan chirag Noshera,7-12-85,A level,25-8-04,A,I
3238,Choudhary Abuzar Sehti,Ismail Shan Sehti,H No.855 St. no.11  Kotlia Abbotabad,7-8-85,HSSC,28-8-04,A,I
3239,Nabeel Chatta,Nawabzada Asfar Chatta,Ho. no.169 St. # 6  Durre Psh,9-4-85,A level,2-8-04,A,I
3240,Jaleela Shaheen,Shaheen Sajid,h# 716 S No.1  Jaamia Masjid road Hasanabdal,11-5-84,A-Level,6-8-04,A,I
3241,Masood Junaid Chatta,Shazil Chatta,House #  30 Street No. 96 Bara market peshawar,12-1-84,FSc,9-8-04,A,I
3242,Abdul Najeeb Jaffery,Yaseen Jaffery,H#  345 st. #  60 Khybar road PSH,14-10-84,A-Level,12-8-04,A,I
3243,Zara Khan,Fazal Tanvir Khan,house #  892 S#  55 Mitran walia Hasanabdal,14-6-84,FSc,15-8-04,A,I
3244,Hafiz Viqar Kazmi,Syed Yusaf Kazmi,House No. 206 S#  50 Officers coloney Peshawar,16-6-86,F.Sc.,19-8-04,A,I
3245,Kaneez Fatima Pervaiz,Pervaiz Ajab,Ho. #  521 Street #  46 Ghosia masjid chwok Gilgit,16-3-86,Fsc,22-8-04,A,I
3246,Wajid Abdur Rasheed,Abdur Rasheed Zishan,house no. 67 s no. 9 Kamalia Sawat,18-11-86,F.Sc.,25-8-04,A,I
3247,Sheik Ayyaz Khattak,Abdul Hameed Khattak,ho. # 382 s# 4  Durre psh,19-12-86,Fsc,28-8-04,A,I
3248,Mahjabeen Haq,Azam Sharif Haq,Ho. No.697 St. no.0  Darian Noshera,21-8-85,A level,3-8-04,A,I
3249,Badar Sehti,Agha Athar Sehti,H No.11 St. # 63  Bara market PESHAWAR,21-4-85,HSSC,6-8-04,A,I
3250,Kareem Khurram Haq,Mouhammed Abdul Najeeb Haq,Ho. no.558 S No.58  Khybar road Psh,23-5-85,A level,9-8-04,A,I
3251,Nabeera Imran,Imran Salim,h# 872 Street No.54  post office Hasanabdal,23-1-84,A-Level,13-8-04,A,I
3252,Abdur Rahman Chatta,Fakhir Chatta,House # 187 st. # 49  Officers coloney peshawar,25-10-84,FSc,16-8-04,A,I
3253,Adnan Kiyyani,Umar Kiyyani,H#  733 st. #  12 Bara market PSH,28-10-84,A-Level,19-8-04,A,I
3254,Sajida Khan,Rehan Ehsan Khan,house #  48 S#  8 Lakhan Hasanabdal,28-6-84,FSc,22-8-04,A,I
3255,Choudhary Ibrahim Kazmi,Mouhammad Abuzar Kazmi,House No. 363 Street #  3 Air port coloney Peshawar,1-3-86,F.Sc.,26-8-04,A,I
3256, Shabi,Shabi Babar,Ho. #  909 Street #  98 Mandi Gilgit,1-3-86,Fsc,29-8-04,A,I
3257,Viqar-ul-Islam Tipu,Tipu Junaid,house no. 224 s#  61 Purana shehar Sawat,3-12-86,F.Sc.,3-8-04,A,I
3258,Rahat Pervaiz Niazi,Tanveer Niazi,ho. #  538 St. no. 57 Khybar road psh,3-8-86,Fsc,6-8-04,A,I
3259,Roshan Haqq,Mukhtar Haqq,Ho. No.85 St. no.52  Air port coloney Psh,6-8-85,A level,10-8-04,A,I
3260,Suleman Badar Sherazi,Rehan Shabeer Sherazi,H No.399 S No.47  Afangi block Abbotabad,6-5-85,HSSC,13-8-04,A,I
3261,Muzammil Namani,Najam Jamal Namani,Ho. no.714 Street No.11  Saat meel Haripur,8-1-85,A level,16-8-04,A,I
3262,Maheera Mirza Babar Sherazi,Mirza Babar Sherazi,h no.261 St. No.6  Khybar road PESHAWAR,8-2-85,HSSC,19-8-04,A,I
3263,Furqan Salman,Salman Junaid,House # 575 st. # 1  Shah malung Attock,10-10-84,FSc,23-8-04,A,I
3264,Hameed Jabir Khanzada,Malik Khanzada,H#  890 street no. 97 Officers coloney PSH,13-7-84,A-Level,26-8-04,A,I
3265,Sehar Usmani,Viqar Usmani,house #  436 street no. 60 Bara market peshawar,13-7-84,FSc,29-8-04,A,I
3266,Barkat Osama Ismaili,Qaisar Ghazi Ismaili,House No. 751 Street #  55 Akbar masjid Mansehra,15-3-86,F.Sc.,4-8-04,A,I
3267,Jameela Hussaini,Aga Daniyal Hussaini,Ho. #  65 s#  51 Air port coloney psh,15-12-86,Fsc,7-8-04,A,I
3268,Karam Safi,Safi Ahsan,house no. 380 s#  14 Jaamia Masjid road Sawat,17-12-86,F.Sc.,10-8-04,A,I
3269,Nazir Abdul Najeeb,Abdul Najeeb Momin,ho. #  927 street #  9 Surahi bazar Mansehra,17-9-86,Fsc,13-8-04,A,I
3270,Hala Haque,Arshad Haque,Ho. No.241 S No.5  Afridi block Psh,20-5-85,A level,17-8-04,A,I
3271,Syed Kareem Paracha,Nazeer Anjum Paracha,H No.556 S No.0  Sukkhan abad Abbotabad,20-5-85,HSSC,20-8-04,A,I
3272,Hameed Haque,Salman Abdul Mujeeb Haque,Ho. no.102 St. No.63  Deinga Haripur,22-2-85,A level,23-8-04,A,I
3273,Kaneez Butt,Mohammed Zeeshan Butt,h no.417 st. # 58  Bara market PESHAWAR,22-10-85,HSSC,26-8-04,A,I
3274,Nazar Akmal,Akmal Mujahid,House # 731 s no.54  Park road Attock,24-11-84,FSc,1-8-04,A,I
3275,Muslim Butt,Shabeer Butt,H# 278 street no.49  Air port coloney PSH,26-7-84,A-Level,4-8-04,A,I
3276,Zahida Usmani,Muaz Usmani,house #  593 Street #  12 Officers coloney peshawar,27-3-84,FSc,7-8-04,A,I
3277,Mirza Muazzam Kharasani,Obaid Shazil Kharasani,h#  907 St. #  8 Kumria Attock,29-4-84,A-Level,10-8-04,A,I
3278,Eman Ansary,Muhammad Zahid Ansary,Ho. #  454 s#  3 Afridi block psh,29-12-86,Fsc,14-8-04,A,I
3279,Baber Kalim,Kalim Iqbal,house no. 768 street #  98 post office Sawat,2-9-86,F.Sc.,17-8-04,A,I
3280,Asif Hussain,Hussain Mukhtar,ho. #  83 street #  62 Biyaal Mansehra,2-9-86,Fsc,20-8-04,A,I
3281,Qirat Islam Laghari,Islam Laghari,House No. 629 S No. 57 Bara market Peshawar,4-5-86,F.Sc.,23-8-04,A,I
3282,Bulbul Pasha,Shabi Niaz Pasha,H No.944 St. No.52  Karkhana road Abbotabad,5-2-85,HSSC,27-8-04,A,I
3283,Sonil Azmat Shah,Sahibzada Emmad Shah,Ho. no.259 St. No.16  Air port coloney Psh,7-2-85,A level,1-8-04,A,I
3284,Kishwar Pasha,Choudhary Junaid Pasha,h no.573 s no.11  Officers coloney PESHAWAR,7-11-85,HSSC,4-8-04,A,I
3285,Shabir Rashid,Rashid Malik,House # 120 street no.6  Bara bazar Attock,9-7-84,FSc,8-8-04,A,I
3286,Mouhammad Abdul kareem Butt,Abdur Raziq Butt,H# 434 street no.2  Afridi block PSH,11-7-84,A-Level,11-8-04,A,I
3287,Nafisa Abbasi,Khurshid Abbasi,house # 749 St. # 65  Air port coloney peshawar,11-4-84,FSc,14-8-04,A,I
3288,Muhammad Raza Gondal,Ghulam Yasin Imran Gondal,h#  295 s#  60 Afangi block Attock,14-12-84,A-Level,17-8-04,A,I
3289,Kausar Sheikh Ahsan Ansary,Sheikh Ahsan Ansary,Ho. #  610 Street No. 56 University coloney psh,14-1-86,Fsc,21-8-04,A,I
3290,Akmal Tipo,Tipo Kareem,house no. 925 street #  51 Hamdarad road Sawat,16-9-86,F.Sc.,24-8-04,A,I
3291,Ghani Daud,Daud Arshad,ho. #  471 S No. 14 Shah malung Mansehra,16-5-86,Fsc,27-8-04,A,I
3292,Umaima Satti,Jameel Satti,House No. 786 S#  9 Officers coloney Peshawar,18-6-86,F.Sc.,1-8-04,A,I
3293,Ghani Talha Bhatti,Adnan Munnawar Bhatti,H No. 100 St. No. 5  Abbotabad,18-2-85,HSSC,5-8-04,A,I
3294,Mirza Usman Shah,Mouhammed Mujtaba Shah,Ho. no.647 s no.0  Afridi block Psh,21-11-85,A level,8-8-04,A,I
3295,Hala Sahibzada Mujahid Chohan,Sahibzada Mujahid Chohan,h no.962 s no.63  Air port coloney PESHAWAR,21-11-85,HSSC,11-8-04,A,I
3296,Faizan Haseeb,Haseeb Shabeer,Ho. No.276 St. no.59  Jaamia Masjid road Abbotabad,23-8-85,A level,14-8-04,A,I
3297,Munir Muzammil Durrani,Firdous Durrani,H# 823 St. # 54  University coloney PSH,25-4-84,A-Level,18-8-04,A,I
3298,Ronaq Abbasi,Obaid Noor Abbasi,house # 137 St. # 17  Kachi abadi Hasanabdal,25-4-84,FSc,21-8-04,A,I
3299,Rehmat Durrani,Akram Mazhar Durrani,h#  452 Street No. 13 Sukkhan abad Attock,28-1-84,A-Level,24-8-04,A,I
