Reg#,Name,Father,Address,Date of Birth,lastDeg,Reg Date,Reg Status,Deg Status
1695,Shk. Abdus Sattar Laghari,Momd. Ghani Laghari,H#  714 Street No. 61 Industrial estate PSH,3-1-79,A-Level,6-8-99,A,C
1696,Huma Mahtab,Mahtab Tahir,ho. # 261 street # 57  Nai abadi Gilgit,6-9-81,Fsc,10-8-99,A,C
1697,Asif Abdul Jabbar,Abdul Jabbar Suleman,House No.576 S# 52  Pind dadu Sawat,6-6-81,F.Sc.,13-8-99,A,C
1698,Babar Adil Pasha,Bashir Pasha,Ho. # 890 S# 47  Lane 3 Khybar road psh,8-6-81,Fsc,16-8-99,A,C
1699,Kausar Haque,Baqir Rohail Haque,house no.437 Street # 11  Niazi town Gilgit,8-3-81,F.Sc.,19-8-99,A,C
1700,Mumtaz Pasha,Nawabzada Zubair Pasha,h no.751 s no.6  Hayata Abad PESHAWAR,10-11-80,HSSC,23-8-99,A,C
1701,Mouhammed Karam Illahi Zaidi,Chodhary Azmat Zaidi,Ho. No. 66 s no. 1 Jamurd  town Psh,11-11-80,A level,26-8-99,A,C
1702,Asiya Abdul kareem,Abdul kareem Qutab,H No. 612 St. no. 65 Buliyan wali Noshera,13-8-80,HSSC,29-8-99,A,C
1703,Faisal Abbasi,Abdur Rahman Abbasi,Ho. no. 927 St. #  60 Industrial estate Psh,15-4-80,A level,3-8-99,A,C
1704,Rehan Kharasani,Kamal Qutab-ud-Din Kharasani,h#  242 S No. 55 Farooqia Mardan,15-5-79,A-Level,7-8-99,A,C
1705,Yasmin Satti,Kashif Daniyal Satti,House #  556 Street No. 51 Chandi bazar Hasanabdal,17-1-79,FSc,10-8-99,A,C
1706,Mohammad Sarwar Chohan,Agha Barkat Chohan,H#  103 street #  14 Lane 3 Khybar road PSH,17-9-79,A-Level,13-8-99,A,C
1707,Safi Aftab,Aftab Yosaf,house # 417 st. # 9  Bakra mandi Mardan,20-10-79,FSc,16-8-99,A,C
1708,Zamir Jabbar,Jabbar Abdur Rahman,House No.732 S# 4  Odean chowk Sawat,20-6-81,F.Sc.,20-8-99,A,C
1709,Mouhammed Badar Jaffery,Kamal Jaffery,Ho. # 278 Street # 0  Jamurd  town psh,22-3-81,Fsc,23-8-99,A,C
1710,Badar Durrani,Hameed Fakhir Durrani,house no.593 Street # 63  Lohi pura Gilgit,22-3-81,F.Sc.,26-8-99,A,C
1711,Shazil Jaffery,Abdul Jabbar Khalid Jaffery,h no.908 s no.58  Chand mari Abbotabad,24-11-80,HSSC,1-8-99,A,C
1712,Jamal Shahzor Gondal,Mouhammad Sharif Gondal,Ho. No.454 St. no.54  Hayata Abad Psh,24-8-80,A level,4-8-99,A,C
1713,Atra Kareem,Kareem AAdil,H No. 769 St. no. 49 Khumar road Noshera,27-8-80,HSSC,7-8-99,A,C
1714,Hussain Khattak,Salim Khattak,Ho. no. 83 S No. 12 Lane 3 Khybar road Psh,29-5-80,A level,10-8-99,A,C
1715,Chodhary Abdullah Haqqie,Karam Illahi Haqqie,h#  630 Street No. 8 Lane 6 Mall road PSH,29-1-79,A-Level,14-8-99,A,C
1716,Asiya Umer Jamil Sehti,Umer Jamil Sehti,House #  944 Street No. 3 Kusar coloney Hasanabdal,2-1-79,FSc,17-8-99,A,C
1717,Imran Haqqie,Mohammad Bakht Haqqie,H#  259 st. #  66 Jamurd  town PSH,2-10-79,A-Level,20-8-99,A,C
1718,Ejaz Faizan,Faizan Osman,house #  806 S#  62 Shakrial Mardan,4-6-79,FSc,23-8-99,A,C
1719,Abdul Qadeer Qutab-ud-Din,Qutab-ud-Din Pervaiz,House No.120 street no.57  Eid gha Sawat,5-7-81,F.Sc.,27-8-99,A,C
1720,Masood Mumtaz Baig,Abdul Basit Baig,Ho. # 435 Street # 52  Hayata Abad psh,7-3-81,Fsc,1-8-99,A,C
1721,Aneesa Khan,Tanvir Emmad Khan,house no.749 s no.16  Noorpur Gilgit,7-11-81,F.Sc.,4-8-99,A,C
1722,Sahir Yaar Muhammad Jaffery,Mirza Javed Jaffery,ho. # 296 s# 11  Lane 3 Khybar road psh,9-12-81,Fsc,7-8-99,A,C
1723,Rana Mazhar Khan,Choudhary Uhad Khan,Ho. No.611 St. no.6  Lane 6 Mall road Psh,9-8-80,A level,11-8-99,A,C
1724,Sadaf Bakht,Bakht Furqan,H No.925 S No.2  Nai abadi Noshera,11-5-80,HSSC,14-8-99,A,C
1725,Shahroze Khattak,Inayyat Khattak,Ho. no. 472 S No. 65 Jamurd  town Psh,14-5-80,A level,17-8-99,A,C
1726,Sammi Saeed Minhas,Kashif Minhas,h#  786 Street No. 60 Durre PSH,14-1-79,A-Level,21-8-99,A,C
1727,Nadia Sehti,Yawar Hayyat Sehti,House #  101 st. #  55 Daniyaal town Hasanabdal,16-10-79,FSc,24-8-99,A,C
1728,Bashir Haq,Sheik Yosaf Haq,H#  647 st. #  51 Hayata Abad PSH,16-10-79,A-Level,27-8-99,A,C
1729,Suleman Noor,Noor Tipo,house #  962 street no. 14 Khasra Mardan,18-7-79,FSc,1-8-99,A,C
1730,Ghulam Yasin Shariq,Shariq Rahid,House No. 277 Street #  9 Doley shah Sawat,18-3-81,F.Sc.,5-8-99,A,C
1731,Abdul Suleh Kiyyani,Hamid Kiyyani,Ho. # 823 St. # 5  Lane 6 Mall road psh,21-4-81,Fsc,8-8-99,A,C
1732,Amber Chatta,Tufail Rafi Chatta,house no.138 s# 68  Farooqia Gilgit,21-12-81,F.Sc.,11-8-99,A,C
1733,Mirza Qaisar Kiyyani,M. Sharif Kiyyani,ho. # 452 St. no.63  Jamurd  town psh,23-8-81,Fsc,14-8-99,A,C
1734,Yosaf Khan,Mirza Haseeb Khan,Ho. No.999 street # 59  Durre Psh,23-9-80,A level,18-8-99,A,C
1735,Sanam Sattar,Sattar Anwer,H No.313 S No.54  Chittian hattian Noshera,25-5-80,HSSC,21-8-99,A,C
1736,Mirza Abdul Wasay Qureshi,Khurram Qureshi,Ho. no. 628 St. No. 17 Hayata Abad Psh,28-2-80,A level,24-8-99,A,C
1737,Shan Bulbul Minhas,Umer Saeed Minhas,h no. 175 st. #  13 Kamra chowk Haripur,28-10-80,HSSC,27-8-99,A,C
1738,Malika Niazi,Arsalan Waqas Niazi,House #  489 st. #  8 Mitran walia Hasanabdal,1-10-79,FSc,2-8-99,A,C
1739,Shakir Abuzar Minhas,Syyed Osman Minhas,H#  804 street no. 3 Lane 6 Mall road PSH,1-7-79,A-Level,5-8-99,A,C
1740,Yawar Aqeel,Aqeel Baber,house #  118 Street #  67 Basti Mardan,3-3-79,FSc,8-8-99,A,C
1741,Shamim Malik,Malik Abdul Qadeer,h#  665 St. #  62 Khumar road Hasanabdal,3-4-79,A-Level,11-8-99,A,C
1742,Mohammed Bashir Awan,Haroon Awan,Ho. # 979 s# 57  Durre psh,6-12-81,Fsc,15-8-99,A,C
1743,Sadaf Viqar Ijaz Namani,Viqar Ijaz Namani,house no.294 St. no.52  City Road Gilgit,6-8-81,F.Sc.,18-8-99,A,C
1744,Syyed Talha Kiyyani,Ch. Uhad Kiyyani,ho. # 841 street # 16  Hayata Abad psh,8-9-81,Fsc,21-8-99,A,C
1745,Qutab-ud-Din Abdul Qadir Namani,Sahibzada Danish Namani,Ho. No.155 S No.11  Khybar road Psh,8-5-80,A level,25-8-99,A,C
1746,Firdous Qutab,Qutab Inayyat,H No.470 St. No.6  Bunkhar gali Noshera,10-2-80,HSSC,28-8-99,A,C
1747,Fakhir Abdul Qadeer Qureshi,Muslim Qureshi,Ho. no.16 St. No.70  Lane 6 Mall road Psh,12-2-80,A level,2-8-99,A,C
1748,Shk. Jamal Khanzada,Sana Ullah Masroor Khanzada,h no. 331 st. #  65 Sihaal Haripur,13-10-80,HSSC,5-8-99,A,C
1749,Atra Nazeer Jabbar Niazi,Nazeer Jabbar Niazi,House #  645 street no. 60 Lakhan Hasanabdal,15-7-79,FSc,9-8-99,A,C
1750,Mirza Shahid Ismaili,Muhammad Tipo Ismaili,H#  192 street no. 56 Durre PSH,15-7-79,A-Level,12-8-99,A,C
1751,Mudassir Ibrahim,Ibrahim Shan,house #  507 St. #  19 Malik abad Mardan,17-4-79,FSc,15-8-99,A,C
1752,Najia Haqq,Hamid Haqq,h#  821 s#  14 Hayata Abad PSH,17-12-79,A-Level,18-8-99,A,C
1753,Chodhary Pervaiz Paracha,Alam Paracha,Ho. #  368 s#  10 Khybar road psh,19-12-81,Fsc,22-8-99,A,C
1754,Samia Haqq,Qasim Munir Haqq,house no.682 street # 5  Koral Gilgit,20-9-81,F.Sc.,25-8-99,A,C
1755,Muneer Sherazi,Nawabzada Haseeb Sherazi,ho. # 997 S No.68  Lane 6 Mall road psh,22-5-81,Fsc,28-8-99,A,C
1756,Viqar Azam,Azam Shakeel,House No.543 S# 64  Haider road Mansehra,22-6-81,F.Sc.,2-8-99,A,C
1757,Maira Jibran,Jibran Khurram,H No.858 St. No.59  Byaar Noshera,24-2-80,HSSC,6-8-99,A,C
1758,Hameed Usmani,Nazir Usmani,Ho. no.173 st. # 54  Durre Psh,26-10-80,A level,9-8-99,A,C
1759,Mazhar Khanzada,Farooq Rasheed Khanzada,h no.487 s no.17  Railway line Haripur,26-11-80,HSSC,12-8-99,A,C
1760,Rukshanda Usmani,Safi Ghazanfar Usmani,House #  34 street no. 13 Chan chirag Hasanabdal,29-7-79,FSc,16-8-99,A,C
1761,Tahir Ismaili,Sh. Baber Ismaili,H#  348 St. #  8 Khybar road PSH,29-4-79,A-Level,19-8-99,A,C
1762,Akram Mukhtar,Mukhtar Abdus Sammi,house #  663 St. #  3 Saidpur road Mardan,2-4-79,FSc,22-8-99,A,C
1763,Neha Laghari,Haroon Laghari,h#  209 Street No. 67 Lane 6 Mall road PSH,2-1-79,A-Level,25-8-99,A,C
1764,Rasheed Paracha,Shams-ul-Islam Paracha,Ho. #  524 street #  62 Bara market psh,4-9-81,Fsc,29-8-99,A,C
1765,Shamim Haque,Akmal Sana Ullah Haque,house no. 839 street #  57 Farman block Gilgit,4-9-81,F.Sc.,3-8-99,A,C
1766,Aftab Nazir Paracha,Mouhammed Kishwar Paracha,ho. # 385 S# 21  Durre psh,7-6-81,Fsc,6-8-99,A,C
1767,Kareem Nabeel,Nabeel Ehsan,House No.700 St. No.16  Chand mari Mansehra,7-2-81,F.Sc.,9-8-99,A,C
1768,Maheera Mekail,Mekail Muslim,H No.14 Street # 11  Ghosia masjid chwok Noshera,9-3-80,HSSC,13-8-99,A,C
1769,Muslim Zaidi,Amjad Zaidi,Ho. no.561 s no.7  Khybar road Psh,11-11-80,A level,16-8-99,A,C
1770,Yusaf Muslim Kharasani,Nazar Zil-e-Ali Kharasani,h no.876 street no.70  Purani Taal Haripur,11-7-80,HSSC,19-8-99,A,C
1771,Midhat Usmani,Mouhammad Usman Usmani,Ho. No. 190 St. no. 65 Lane 6 Mall road Psh,14-8-80,A level,22-8-99,A,C
1772,Ayyaz Kharasani,Syed Shan Kharasani,H#  737 St. #  61 Bara market PSH,14-4-79,A-Level,26-8-99,A,C
1773,Nadir Farzan,Farzan Mudassir,house #  51 Street No. 56 Illyas abad Mardan,16-1-79,FSc,29-8-99,A,C
1774,Gulmina Tufail,Tufail Amjad,h#  366 Street No. 19 Bunkhar gali Hasanabdal,16-1-79,A-Level,3-8-99,A,C
1775,Munir Muneer Abbasi,Haseen Abbasi,Ho. #  680 street #  15 Officers coloney psh,18-9-81,Fsc,7-8-99,A,C
1776,Amra Durrani,Usman Nabeel Durrani,house no. 227 S#  10 Muzafar shah Gilgit,18-6-81,F.Sc.,10-8-99,A,C
1777,Fakhir AAqil Abbasi,Mirza Mustafa Abbasi,ho. # 542 S# 5  Khybar road psh,21-6-81,Fsc,13-8-99,A,C
1778,Agha Shahzor Durrani,Mouhammad Muzammil Durrani,House No.856 Street # 68  Durre Peshawar,21-3-81,F.Sc.,16-8-99,A,C
1779,Kanwal Abdul Ahad,Abdul Ahad Naeem,H No.403 s no.64  Mandi Noshera,23-11-80,HSSC,20-8-99,A,C
1780,Haseen Gondal,Qasim Gondal,Ho. no.717 s no.59  Bara market Psh,25-11-80,A level,23-8-99,A,C
1781,Ismail Ansari,Qamar Amjad Ansari,h no.32 St. no.22  Karki Haripur,25-8-80,HSSC,26-8-99,A,C
1782,Nighat Satti,Ikram Karam Illahi Satti,Ho. No.578 St. # 18  Koral Noshera,27-4-80,A level,29-8-99,A,C
1783,Emmad-ud-Din Haqqie,Sheik Ghazanfar Haqqie,H#  893 S No. 13 Officers coloney PSH,28-5-79,A-Level,4-8-99,A,C
1784,Abid Anjum,Anjum Moeen,house #  208 Street No. 8 Saat meel Mardan,1-1-79,FSc,7-8-99,A,C
1785,Mehak Chohan,Tabraiz Chohan,h#  754 street #  72 Khybar road PSH,1-9-79,A-Level,10-8-99,A,C
1786,Masud Baig,Annan Baig,House #  69 st. #  67 Durre peshawar,3-10-79,FSc,13-8-99,A,C
1787,Irum Zulqur nain Azmat Chohan,Zulqur nain Azmat Chohan,house no. 383 S#  62 kurang nala Gilgit,3-6-81,F.Sc.,17-8-99,A,C
1788,Mohammed Sohail Jaffery,Mohammed Asif Jaffery,ho. #  930 Street #  58 Bara market psh,5-3-81,Fsc,20-8-99,A,C
1789,Rafi Khan,Shk. Abdul Ahad Khan,House No.244 Street # 21  Khybar road Peshawar,6-3-81,F.Sc.,23-8-99,A,C
1790,Madiha Ahmad,Ahmad Ejaz,H No.559 s no.16  Main workshop Noshera,8-11-80,HSSC,27-8-99,A,C
1791,Sh. Sahir Khattak,Akmal Khattak,Ho. no.106 St. no.12  Officers coloney Psh,10-8-80,A level,1-8-99,A,C
1792,Ayyaz Latif Ansari,Ghulam Mustafa Siraj Ansari,h no.420 St. no.7  Surahi bazar Haripur,10-8-80,HSSC,4-8-99,A,C
1793,Afeera Khattak,Tahir Emmad Khattak,Ho. No.735 S No.70  Farman block Noshera,12-5-80,A level,7-8-99,A,C
1794,Abdur Rasheed Siraj Haq,Aga Nabeel Haq,H# 49 Street No.65  Air port coloney PSH,12-1-79,A-Level,11-8-99,A,C
1795,Najeeb Yawar,Yawar Bashir,house #  596 St. No. 61 Deinga Mardan,15-2-79,FSc,14-8-99,A,C
1796,Gul Hussain Haq,Hussain Haq,h#  910 st. #  24 Bara market PSH,15-10-79,A-Level,17-8-99,A,C
1797,Hayyat Baig,Zarar Baig,House #  225 S#  19 Khybar road peshawar,17-6-79,FSc,20-8-99,A,C
1798,Shahina Mustafa Hameed Chatta,Mustafa Hameed Chatta,house no. 772 street no. 15 Zikria Gilgit,17-7-81,F.Sc.,24-8-99,A,C
1799,Obaid Kiyyani,Ch. Qutab Kiyyani,ho. #  86 Street #  10 Officers coloney psh,19-3-81,Fsc,27-8-99,A,C
