SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
581,Shahzor Nadir Zaidi,Ibrahim Karam Zaidi,0,Ho. # 79 St. no.54  Mandi Dera Ismail Khan,19-Aug-81,22-Aug-03,A,C,MSc
582,Rana Mazhar Kharasani,Agha Azhar Kharasani,0,Ho. no. 393 street #  49 Bara bazar LalaMusa,20-Sep-80,26-Aug-03,A,C,M.Sc
583,Irum Nawabzada Ijaz Usmani,Nawabzada Ijaz Usmani,1,h no. 708 S No. 45 Jamia masjid chowk Sialkot,22-May-80,29-Aug-03,A,C,MS
584,Anjum Haseeb,Haseeb Shahroze,0,Ho. No. 254 Street No. 8 Mitthian Bhawalpur,24-Jan-80,3-Aug-03,A,C,M.Sc
585,Waqar Saeed Hussaini,Latif Hussaini,0,H No. 569 St. No. 3 Afangi block Jehlum,24-Feb-80,6-Aug-03,A,C,MS
586,Samman Laghari,Jibran Qudoos Laghari,1,house #  883 st. #  98 Mutian wala Bahawalpur,26-Oct-79,10-Aug-03,A,C,BE
587,Bashir Bhatti,Mehmood Nazar Bhatti,0,h# 430 street no.94  Hamdarad road Dera ghazi khan,27-Jul-79,13-Aug-03,A,C,M.Phil
588,Syed Aslam Haque,Syed Gul Haque,0,House # 745 street no.57  Shah malung Multan,29-Jul-79,16-Aug-03,A,C,BE
589,Shakir Osama,Osama Husain,0,house no.59 Street # 52  Cement factory coloney Wazirabad,29-Mar-81,20-Aug-03,A,C,BS
590,Tipu Haque,Farman Haque,0,ho. # 374 s# 48   Sargodha,2-Dec-81,23-Aug-03,A,C,MSc
591,Nighat Butt,Noor Butt,1,House No.920 s# 43  Akbar masjid Pindi Bhatian,2-Dec-81,26-Aug-03,A,C,BS
592,Qaisar Karam Illahi Abbasi,Waqas Baber Abbasi,0,Ho. # 235 street # 6  Main workshop Kharian,4-Sep-81,29-Aug-03,A,C,MSc
593,Yosaf Butt,Agha Abdul Mujeeb Butt,0,Ho. no. 549 S No. 2 Jalabad Melsi,5-May-80,4-Aug-03,A,C,M.Sc
594,Rahat Saleem,Saleem Saleem,1,h no. 96 S No. 97 Sherazia coloney D.I. Khan,7-May-80,7-Aug-03,A,C,MS
595,Niaz Hussain,Hussain Fakhar,0,Ho. No. 411 St. No. 92 Kachi abadi Gujrawala,9-Feb-80,10-Aug-03,A,C,M.Sc
596,Arsalan Ansary,Niaz Ansary,0,H No. 725 st. #  56 Sukkhan abad Wazirabad,9-Oct-80,13-Aug-03,A,C,MS
597,Ammara Satti,Rayyan Hamid Satti,1,house #  272 s no. 51 Dhamiyal Sahiwal,11-Nov-79,17-Aug-03,A,C,BE
598,Shakir Viqar-ul-Islam Bhatti,Mirza Abu Bakr Bhatti,0,h#  586 street no. 46 Dehri Kabirwala,11-Jul-79,20-Aug-03,A,C,M.Phil
599,Tufail Satti,Mouhammad Rashid Satti,0,House # 901 Street # 10  Park road Shekhopura,14-Mar-79,23-Aug-03,A,C,BE
