SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
2177,Sammi Ismaili,Jamal Zarar Ismaili,0,Ho. no.603 S No.7  Railway line Dera ghazi khan,3-May-80,14-Aug-99,A,C,A level
2178,Raza Ehsan Niazi,Sh. Abdul Hameed Niazi,0,h# 918 Street No.2  Chan chirag Gujrawala,5-Jan-79,18-Aug-99,A,C,A-Level
2179,Nirma Usman,Usman Adul Qudoos,1,House # 464 st. # 97  Kotlia Wazirabad,5-Oct-79,21-Aug-99,A,C,FSc
2180,Abdul kareem Danish,Danish Waqas,0,H#  779 st. #  61 Saidpur road Sargodha,8-Oct-79,24-Aug-99,A,C,A-Level
2181,Mohammed Adil Haqq,Shehzad Haqq,0,house #  94 S#  56 Chittian hattian Pindi Bhatian,8-Jun-79,27-Aug-99,A,C,FSc
2182,Athar Muazzum Sherazi,Saleem Sammi Sherazi,0,House No. 640 Street #  51 Surahi bazar Shekhopura,10-Mar-81,2-Aug-99,A,C,F.Sc.
2183,Kabir Namani,Fakhir Abuzar Namani,0,Ho. #  955 Street #  47 Farman block Melsi,10-Mar-81,5-Aug-99,A,C,Fsc
2184,Aliya Mouhammad Azam Bhatti,Mouhammad Azam Bhatti,1,house no. 269 s#  10 Mitran walia D.I. Khan,12-Dec-81,8-Aug-99,A,C,F.Sc.
2185,Zafar Baber,Baber Athar,0,ho. # 816 St. no.5  Chand mari Gujrawala,13-Aug-81,11-Aug-99,A,C,Fsc
2186,Zubair Salim,Salim Abdul Mujeeb,0,Ho. No.130 St. no.0  Ghosia masjid chwok Faisalabad,15-Aug-80,15-Aug-99,A,C,A level
2187,Rizwana Saleem Haque,Saleem Haque,1,H No.445 S No.96  Kamalia Sahiwal,15-May-80,18-Aug-99,A,C,HSSC
2188,Shakeel Pasha,Fakhir Anayyat Pasha,0,Ho. no.760 Street No.59  Purani Taal Kabirwala,17-Jan-80,21-Aug-99,A,C,A level
2189,Daud Sahir Shah,Sheik Umar Shah,0,h no.306 St. No.54  City Road Shekhopura,19-Feb-80,24-Aug-99,A,C,HSSC
2190,Mahpara Butt,Agha Rehan Butt,1,House # 621 st. # 50  Kumria D.G. Khan,19-Oct-79,28-Aug-99,A,C,FSc
2191,Ibraheem Kishwar,Kishwar Najam,0,H#  935 S#  45 Illyas abad Dera Ismail Khan,22-Jun-79,2-Aug-99,A,C,A-Level
2192,Syyed Iqbal Butt,Rashid Butt,0,house #  482 street no. 8 Bunkhar gali Gujrat,22-Jul-79,5-Aug-99,A,C,FSc
2193,Soneel Kaleem Ansary,Munnawar Rohail Ansary,0,House No. 796 Street #  4 Biyaal Sialkot,24-Mar-81,9-Aug-99,A,C,F.Sc.
2194,M. Safi Kharasani,Tanveer Islam Kharasani,0,Ho. #  111 s#  99 Muzafar shah Bhawalpur,24-Dec-81,12-Aug-99,A,C,Fsc
2195,Sultana Shk. Waqar Ansary,Shk. Waqar Ansary,1,house no. 658 s#  62 Lakhan Jehlum,26-Dec-81,15-Aug-99,A,C,F.Sc.
2196,Aslam Saroor,Saroor Asfar,0,ho. #  972 St. no. 58 College road Abdul Hakim,26-Aug-81,18-Aug-99,A,C,Fsc
2197,Ejaz Asif Bhatti,Daniyal Bhatti,0,Ho. No.287 S No.53  Mandi Dera ghazi khan,29-May-80,22-Aug-99,A,C,A level
2198,Qudsia Satti,Shazil Satti,1,H No.833 S No.48  Purana shehar Multan,29-May-80,25-Aug-99,A,C,HSSC
2199,Saleem Umar Pasha,Mustamsir Salman Pasha,0,Ho. no.148 St. No.12  Karki LalaMusa,2-Feb-80,28-Aug-99,A,C,A level
2200,Mohammad Ejaz Shah,Aga Fazal Shah,0,h no.463 st. # 7  Koral Sialkot,4-Oct-80,2-Aug-99,A,C,HSSC
2201,Shehla Rana Nazir Chohan,Rana Nazir Chohan,1,House # 9 s no.2  Afangi block Pindi Bhatian,4-Nov-79,6-Aug-99,A,C,FSc
2202,Zakir Abdul Rafay,Abdul Rafay Salman,0,H# 324 street no.97  Saat meel Kharian,6-Jul-79,9-Aug-99,A,C,A-Level
2203,Mudassir Ghani Durrani,Zeeshan Durrani,0,house #  638 Street #  61 Byaar Bahawalpur,7-Mar-79,12-Aug-99,A,C,FSc
2204,Najia Abbasi,Mumtaz Abdul Basit Abbasi,1,h#  185 St. #  56 Doley shah Dera ghazi khan,9-Apr-79,15-Aug-99,A,C,A-Level
2205,Najam Gondal,Azam Badar Gondal,0,Ho. #  499 s#  51 kurang nala Gujrawala,9-Dec-81,19-Aug-99,A,C,Fsc
2206,Nusrat Ansari,Mirza Zafar Ansari,1,house no. 814 street #  47 Chan chirag Wazirabad,11-Sep-81,22-Aug-99,A,C,F.Sc.
2207,Zaran Kamal,Kamal Abdul Najeeb,0,ho. #  129 street #  10 Kotlia Sargodha,11-Sep-81,25-Aug-99,A,C,Fsc
2208,Taimor Haqqie,Zahid Haqqie,0,Ho. No. 675 S No. 5 Main workshop Kabirwala,13-May-80,29-Aug-99,A,C,A level
2209,Kishwar Satti,Farrukh Satti,1,H No.990 St. No.1  Jaamia Masjid road Shekhopura,14-Feb-80,3-Aug-99,A,C,HSSC
2210,Jabir Umer Haqqie,Sattar Firdous Haqqie,0,Ho. no.304 St. No.64  Surahi bazar Melsi,16-Feb-80,6-Aug-99,A,C,A level
2211,Viqar Baig,Aga Rehan Baig,0,h no.851 s no.59  Farman block D.I. Khan,18-Nov-80,9-Aug-99,A,C,HSSC
2212,Hina Atif,Atif Najam,1,House # 165 street no.55  Sukkhan abad Gujrat,18-Jul-79,13-Aug-99,A,C,FSc
2213,Inayyat Anwer,Anwer Emmad,0,H# 480 street no.50  Deinga Faisalabad,20-Jul-79,16-Aug-99,A,C,A-Level
2214,Aqeel Yasin Durrani,Junaid Durrani,0,house # 27 St. # 13  Ghosia masjid chwok Sahiwal,20-Apr-79,19-Aug-99,A,C,FSc
2215,Gul Jaffery,Aftab Daniyal Jaffery,1,h#  341 s#  9 Kamalia Kabirwala,23-Dec-79,22-Aug-99,A,C,A-Level
2216,Wajid Azhar Khan,Waqar Ibrahim Khan,0,Ho. #  656 Street No. 4 Zikria Abdul Hakim,23-Jan-81,26-Aug-99,A,C,Fsc
2217,Asfia Ansari,Mohammed Qaisar Ansari,1,house no. 202 street #  99 Darian D.G. Khan,25-Sep-81,29-Aug-99,A,C,F.Sc.
2218,Umer Anwar,Anwar Daniyal,0,ho. #  517 S No. 62 Kumria Dera Ismail Khan,25-May-81,3-Aug-99,A,C,Fsc
2219,Zabir Ansari,Ahsan Ansari,0,House No. 831 S#  58 Illyas abad Gujrat,27-Jun-81,6-Aug-99,A,C,F.Sc.
2220,Shaheen Khattak,Momin Khattak,1,H No.378 St. No.53  post office Sialkot,28-Feb-80,10-Aug-99,A,C,HSSC
2221,Syyed Muaz Haq,Shaukat Khalid Haq,0,Ho. no.693 s no.48  Biyaal Bhawalpur,1-Nov-80,13-Aug-99,A,C,A level
2222,Viqar-ul-Islam Anayyat Sehti,Muhammad Nazir Sehti,0,h no.7 s no.12  Muzafar shah Jehlum,3-Nov-80,16-Aug-99,A,C,HSSC
2223,Shamima Annan,Annan Salman,1,House # 554 street no.7  Karkhana road Bahawalpur,3-Jul-79,20-Aug-99,A,C,FSc
2224,Adnan Kamran,Kamran Murtaza,0,H# 868 St. # 2  Shehar bazar Dera ghazi khan,5-Apr-79,23-Aug-99,A,C,A-Level
2225,Abdul Ahad Chatta,Mujahid Chatta,0,house # 183 St. # 98  Mandi Multan,5-Apr-79,26-Aug-99,A,C,FSc
2226,Gulmina Baig,Shabeer Rahmat Baig,1,h#  497 Street No. 61 Purana shehar LalaMusa,8-Jan-79,29-Aug-99,A,C,A-Level
2227,Mirza Nazir Khan,Mouhammed Zafar Khan,0,Ho. #  44 street #  56 Jamia masjid chowk Sargodha,8-Sep-81,4-Aug-99,A,C,Fsc
2228,Hamna Ch. Ubaid Kazmi,Ch. Ubaid Kazmi,1,house no. 359 street #  52 Mitthian Pindi Bhatian,10-Sep-81,7-Aug-99,A,C,F.Sc.
2229,Abdus Sammi Shahzor,Shahzor Zahid,0,ho. #  673 S#  15 Afangi block Kharian,10-Jun-81,10-Aug-99,A,C,Fsc
2230,Sheikh Jamal Minhas,Iqbal Minhas,0,House No. 220 St. No. 10 Saat meel Bahawalpur,12-Feb-81,13-Aug-99,A,C,F.Sc.
2231,Rida Mukhtar Khattak,Mukhtar Khattak,1,H No. 534 Street #  6 Hamdarad road D.I. Khan,12-Mar-80,17-Aug-99,A,C,HSSC
2232,Waqas Minhas,Islam Rayyan Minhas,0,Ho. no.849 s no.1  Shah malung Gujrawala,15-Nov-80,20-Aug-99,A,C,A level
2233,Asif Inayyat Awan,Sheikh Najam Awan,0,h no.395 St. no.64  kurang nala Wazirabad,17-Aug-80,23-Aug-99,A,C,HSSC
2234,Umaima Rahid,Rahid Emmad,1,Ho. No.710 St. no.60  Chan chirag Sargodha,17-Aug-80,26-Aug-99,A,C,A level
2235,Shaheen Baqir,Baqir Amer,0,H# 25 St. # 55  Akbar masjid Kabirwala,19-Apr-79,1-Aug-99,A,C,A-Level
2236,Momd. Wajid Chatta,Malik Chatta,0,house # 571 Street No.50  Main workshop Shekhopura,19-Jan-79,4-Aug-99,A,C,FSc
2237,Abeera Kiyyani,Abdur Raziq Rai Kiyyani,1,h# 886 Street No.13  Jaamia Masjid road Melsi,21-Jan-79,7-Aug-99,A,C,A-Level
2238,Sattar Namani,Chodhary Khurshid Namani,0,House #  200 st. #  9 Surahi bazar D.I. Khan,22-Oct-79,10-Aug-99,A,C,FSc
2239,Azra Ismaili,Abdul Mannan Sammi Ismaili,1,house no. 747 S#  4 Kachi abadi Gujrat,24-Jun-81,14-Aug-99,A,C,F.Sc.
2240,Karam Hussaini,Momd. Immad Hussaini,0,ho. #  61 St. No. 99 Sukkhan abad Faisalabad,24-Feb-81,17-Aug-99,A,C,Fsc
2241,Ali Sahir,Sahir Amer,0,House No. 376 Street #  63 Deinga Sahiwal,26-Mar-81,20-Aug-99,A,C,F.Sc.
2242,Rahat Paracha,Badar Paracha,1,H No. 691 s no. 58 Dehri Jehlum,26-Nov-80,24-Aug-99,A,C,HSSC
2243,Gul Bakht Haqq,Abdur Raziq Haqq,0,Ho. no. 237 St. no. 53 Park road Abdul Hakim,28-Aug-80,27-Aug-99,A,C,A level
2244,Muazzam Paracha,Sageer Alam Paracha,0,h no.552 St. no.17  Zikria D.G. Khan,2-Aug-80,1-Aug-99,A,C,HSSC
2245,Maria Zaidi,Hafiz Ghulam Yasin Zaidi,1,Ho. No.866 St. # 12  Darian Dera Ismail Khan,2-Apr-80,4-Aug-99,A,C,A level
2246,Mudassir Abid,Abid Rabbi,0,H# 413 Street No.7  Taj abad LalaMusa,4-Jan-79,8-Aug-99,A,C,A-Level
2247,Ajab Muamar,Muamar Kareem,0,house # 728 Street No.3  Nizam pur Sialkot,4-Jan-79,11-Aug-99,A,C,FSc
2248,Amber Khanzada,Shakir Khanzada,1,h# 42 st. # 66  post office Bhawalpur,6-Oct-79,14-Aug-99,A,C,A-Level
2249,Haroon Jabir Usmani,Jameel Munir Usmani,0,House # 589 S# 61  Biyaal Jehlum,6-Jun-79,17-Aug-99,A,C,FSc
2250,Qirat Kharasani,Sarwar Kabir Kharasani,1,house no. 903 S#  57 Karimabad Bahawalpur,9-Jun-81,21-Aug-99,A,C,F.Sc.
2251,Abdul Mannan Mujtaba Hussaini,Shk. Mujtaba Hussaini,0,ho. #  218 Street #  52 Karkhana road Dera ghazi khan,9-Mar-81,24-Aug-99,A,C,Fsc
2252,Abdul Wasay Emmad,Emmad Qutab-ud-Din,0,House No. 764 s no. 15 Shehar bazar Multan,11-Nov-81,27-Aug-99,A,C,F.Sc.
2253,Shehla Hussaini,Hayyat Hussaini,1,Ho. #  79 s#  10 Mandi LalaMusa,11-Dec-81,1-Aug-99,A,C,Fsc
2254,Imtiaz Haque,Firdous Haque,0,Ho. no. 394 St. no. 6 Bara bazar Sargodha,13-Aug-80,5-Aug-99,A,C,A level
2255,Abdullah Pasha,Sonil Ghazanfar Pasha,0,h no.940 St. # 1  Jamia masjid chowk Pindi Bhatian,16-Apr-80,8-Aug-99,A,C,HSSC
2256,Naz Haque,Hafiz Akram Haque,1,Ho. No.255 S No.64  Mitthian Kharian,16-May-80,11-Aug-99,A,C,A level
2257,Akram Zarar,Zarar Anjum,0,H# 569 Street No.60  Shuakat coloney Melsi,18-Jan-79,15-Aug-99,A,C,A-Level
2258,Zafar Yasin,Yasin Masood,0,house # 116 st. # 55  Mutian wala D.I. Khan,18-Oct-79,18-Aug-99,A,C,FSc
2259,Kainat Butt,Zabir Butt,1,h# 430 st. # 18  Hamdarad road Gujrawala,20-Oct-79,21-Aug-99,A,C,A-Level
2260,Fazal Ansary,Abdul Mannan Amjad Ansary,0,House # 745 S# 14  Shah malung Wazirabad,20-Jun-79,24-Aug-99,A,C,FSc
2261,Noor-ul-Ain Choudhary Ali Kharasani,Choudhary Ali Kharasani,1,house no. 60 Street #  9 Cement factory coloney Sahiwal,23-Mar-81,28-Aug-99,A,C,F.Sc.
2262,Shk. Najum Ansary,Raja AAmir Ansary,0,ho. #  606 Street #  4  Kabirwala,23-Mar-81,2-Aug-99,A,C,Fsc
2263,Daud Soneel,Soneel Muneer,0,House No. 921 s#  68 Akbar masjid Shekhopura,25-Dec-81,5-Aug-99,A,C,F.Sc.
2264,Moeena Affan Bhatti,Affan Bhatti,1,Ho. #  235 St. no. 63 Main workshop Melsi,25-Aug-81,8-Aug-99,A,C,Fsc
2265,Momd. Babar Satti,Sageer Satti,0,Ho. no. 782 street #  58 Jalabad Dera Ismail Khan,27-Sep-80,12-Aug-99,A,C,A level
2266,Mohammed Anayyat Pasha,Ghazi Zamir Pasha,0,h no. 96 S No. 54 Sherazia coloney Gujrat,29-May-80,15-Aug-99,A,C,HSSC
2267,Uzma Shah,Aga Rabbi Shah,1,Ho. No.411 Street No.17  Kachi abadi Faisalabad,1-Jan-80,18-Aug-99,A,C,A level
2268,Jamal Shahroze,Shahroze Sikandar,0,H No.958 St. No.12  Sukkhan abad Sahiwal,3-Feb-80,21-Aug-99,A,C,HSSC
2269,Masud Abdul Hannan,Abdul Hannan Sabir,0,house # 272 st. # 7  Dhamiyal Jehlum,3-Oct-79,25-Aug-99,A,C,FSc
2270,Nirma Rahmat Durrani,Rahmat Durrani,1,h# 587 street no.3  Dehri Abdul Hakim,5-Jul-79,28-Aug-99,A,C,A-Level
2271,Yasin Abbasi,Sarwar Qutab Abbasi,0,House # 133 street no.66  Park road D.G. Khan,5-Jul-79,2-Aug-99,A,C,FSc
2272,Fazila Mirza Muazzam Durrani,Mirza Muazzam Durrani,1,house no.448 Street # 61  Cantt. road Multan,7-Mar-81,6-Aug-99,A,C,F.Sc.
2273,Adil Ansary,Mohammed Qutab-ud-Din Ansary,0,ho. #  762 s#  57 Landi LalaMusa,8-Dec-81,9-Aug-99,A,C,Fsc
2274,Jamil Zishan,Zishan Abdul Suleh,0,House No. 309 s#  20 Taj abad Sialkot,10-Dec-81,12-Aug-99,A,C,F.Sc.
2275,Iman Ansary,Jamal Ansary,1,Ho. #  624 street #  15 Nizam pur Bhawalpur,10-Sep-81,15-Aug-99,A,C,Fsc
2276,Akmal Satti,Sonil Shams-ul-Islam Satti,0,Ho. no. 938 S No. 11 Jalsa gha Kharian,12-May-80,19-Aug-99,A,C,A level
2277,Abdul Najeeb Haqqie,Adul Qudoos Abdul Basit Haqqie,0,h no. 485 S No. 6 Karnianwala Bahawalpur,14-May-80,22-Aug-99,A,C,HSSC
2278,Faiqa Mohammad Anjum Satti,Mohammad Anjum Satti,1,Ho. No. 799 St. No. 69 Karimabad Dera ghazi khan,14-Feb-80,25-Aug-99,A,C,A level
2279,Rashid Immad,Immad Shehzad,0,H No.114 st. # 65  Karkhana road Multan,17-Oct-80,28-Aug-99,A,C,HSSC
2280,Rahat Abid,Abid Sultan,0,house # 428 s no.60  Garrizon Wazirabad,17-Nov-79,3-Aug-99,A,C,FSc
2281,Rida Chohan,Nadir Chohan,1,h# 975 street no.55  Ramzania Sargodha,19-Jul-79,6-Aug-99,A,C,A-Level
2282,Shams-ul-Islam Jaffery,Ali Abdul Jabbar Jaffery,0,House # 290 Street # 19  Bara bazar Pindi Bhatian,19-Mar-79,9-Aug-99,A,C,FSc
2283,Mohammed Rai Durrani,M. Ahmad Durrani,0,H# 604 St. # 14  Jamia masjid chowk Kharian,21-Apr-79,12-Aug-99,A,C,A-Level
2284,Masud Jaffery,Choudhary Muneer Jaffery,0,ho. # 151 s# 9  Niazi town Melsi,21-Dec-81,16-Aug-99,A,C,Fsc
2285,Hayyat Ghulam Yasin,Ghulam Yasin Affan,0,House No. 465 street #  5 Shuakat coloney D.I. Khan,24-Sep-81,19-Aug-99,A,C,F.Sc.
2286,Maria Ansari,Abdul Wasay Ansari,1,Ho. #  780 street #  68 Mutian wala Gujrawala,24-Sep-81,22-Aug-99,A,C,Fsc
2287,Nawabzada Abdul Mannan Khattak,Ghani Nabeel Khattak,0,house no. 326 S No. 63 Hamdarad road Wazirabad,26-May-81,25-Aug-99,A,C,F.Sc.
2288,Uhad Haqqie,Ibrahim Danish Haqqie,0,h no. 641 St. No. 58 Dak ghar Sahiwal,26-Feb-80,29-Aug-99,A,C,HSSC
2289,Nazima Sehti,Sheikh Sikandar Sehti,1,Ho. No. 956 St. No. 54 Cement factory coloney Kabirwala,28-Feb-80,3-Aug-99,A,C,A level
2290,Rafi Masroor,Masroor Sajid,0,H No.502 s no.17   Shekhopura,2-Nov-80,6-Aug-99,A,C,HSSC
2291,Zakir Ehsan Baig,Rehmat Baig,0,house # 817 street no.12  Mujahid block D.G. Khan,2-Jul-79,10-Aug-99,A,C,FSc
2292,Sadaf Kazmi,Tanveer Kazmi,1,h# 131 street no.8  Bakra mandi Dera Ismail Khan,4-Jul-79,13-Aug-99,A,C,A-Level
2293,Adil Niazi,Ismail Hameed Niazi,0,House # 678 St. # 71  Jalabad Gujrat,4-Apr-79,16-Aug-99,A,C,FSc
2294,Aga Abdul Ahad Minhas,Syed Asfar Minhas,0,H# 993 s# 66  Sherazia coloney Faisalabad,6-Dec-79,19-Aug-99,A,C,A-Level
2295,Mujahid Niazi,Momd. Sajid Niazi,0,ho. # 307 Street No.62  Lohi pura Bhawalpur,6-Jan-81,23-Aug-99,A,C,Fsc
2296,Muneer Ghulam Mustafa,Ghulam Mustafa Shazil,0,House No. 622 street #  57 Pakistan hostel Jehlum,9-Sep-81,26-Aug-99,A,C,F.Sc.
2297,Bano Awan,Yaseen Awan,1,Ho. #  168 S#  20 Dhamiyal Abdul Hakim,9-Jun-81,29-Aug-99,A,C,Fsc
2298,Naeem Firdous Haqq,Fazal Haqq,0,house no. 483 S#  16 Dehri D.G. Khan,11-Jun-81,3-Aug-99,A,C,F.Sc.
2299,Arsalan Kiyyani,Yusaf Sageer Kiyyani,0,h no. 797 St. No. 11 Hospital road Multan,11-Feb-80,7-Aug-99,A,C,HSSC
2300,Qudsia Namani,Nawabzada Ajab Namani,1,Ho. No. 344 s no. 6 Cantt. road LalaMusa,13-Nov-80,10-Aug-99,A,C,A level
2301,Taimor Saroor,Saroor Jamal,0,H No. 659 street no. 70 Landi Sialkot,15-Jul-80,13-Aug-99,A,C,HSSC
2302,Khurram Zubair,Zubair Abdul Hameed,0,Ho. no.973 St. no.65  Taj abad Bhawalpur,16-Aug-80,16-Aug-99,A,C,A level
2303,Hadiqa Khanzada,Azam Khanzada,1,h# 520 St. # 60  Shakrial Kharian,18-Apr-79,20-Aug-99,A,C,A-Level
2304,Rana Khurram Qureshi,Athar Akram Qureshi,0,House # 834 s# 55  Jalsa gha Bahawalpur,18-Dec-79,23-Aug-99,A,C,FSc
2305,Tanvir Ismaili,Mouhammad Abdul Najeeb Ismaili,0,H# 149 Street No.19  Karnianwala Dera ghazi khan,20-Jan-79,26-Aug-99,A,C,A-Level
2306,Rizwan Shan Niazi,Sh. Salim Niazi,0,ho. # 695 street # 14  Noorpur Gujrawala,20-Sep-81,1-Aug-99,A,C,Fsc
2307,Sana Ullah Abdul Wasay,Abdul Wasay Fakhir,0,House No.10 S# 9  Factory road Wazirabad,22-Jun-81,4-Aug-99,A,C,F.Sc.
2308,Sundas Paracha,Umar Paracha,1,Ho. #  325 S#  73 Garrizon Sargodha,23-Jun-81,7-Aug-99,A,C,Fsc
2309,Agha Yosaf Haqq,Rehan Momin Haqq,0,house no. 871 St. No. 68 Ramzania Pindi Bhatian,25-Feb-81,10-Aug-99,A,C,F.Sc.
2310,Ahmad Atif Paracha,Abuzar Sajid Paracha,0,h no. 186 s no. 63 Pind dadu Shekhopura,25-Nov-80,14-Aug-99,A,C,HSSC
2311,Sadia Namani,Hafiz Babar Namani,1,Ho. No. 500 s no. 59 Bara qabrustan Melsi,27-Nov-80,17-Aug-99,A,C,A level
2312,Talha Shan,Shan Abdul Basit,0,H No. 47 St. no. 22 Niazi town D.I. Khan,29-Aug-80,20-Aug-99,A,C,HSSC
2313,Zulqur nain Anayyat,Anayyat Tanveer,0,Ho. no. 361 St. #  17 Shuakat coloney Gujrawala,29-Apr-80,23-Aug-99,A,C,A level
2314,Maha Sherazi,Waqar Sherazi,1,h# 676 St. # 13  Khasra Faisalabad,3-Apr-79,27-Aug-99,A,C,A-Level
2315,Alam Usmani,Asfar Saroor Usmani,0,House # 991 Street No.8  Buliyan wali Sahiwal,3-Jan-79,1-Aug-99,A,C,FSc
2316,Zameer Khanzada,Shk. Daniyal Khanzada,0,H# 537 street # 71  Dak ghar Kabirwala,5-Sep-79,4-Aug-99,A,C,A-Level
2317,Madiha Usmani,Syed Anayyat Usmani,1,house # 852 st. # 67  Cement factory coloney Shekhopura,5-Oct-79,7-Aug-99,A,C,FSc
2318,Mudassir Shakeel,Shakeel Momin,0,House No.166 S# 62  Chandi bazar D.G. Khan,7-Jun-81,11-Aug-99,A,C,F.Sc.
2319,Nirma Fazal Hussaini,Fazal Hussaini,1,Ho. # 713 St. No.57  Mujahid block Dera Ismail Khan,7-Feb-81,14-Aug-99,A,C,Fsc
2320,Qutab-ud-Din Laghari,Nazir Mujtaba Laghari,0,house no. 27 Street #  20 Bakra mandi Gujrat,10-Mar-81,17-Aug-99,A,C,F.Sc.
2321,Choudhary AAmer Paracha,Ajab Munir Paracha,0,h no. 342 s no. 16 Odean chowk Sialkot,10-Nov-80,21-Aug-99,A,C,HSSC
2322,Samia Haque,Agha Zeeshan Haque,1,Ho. No. 889 St. no. 11 Kamra chowk Bhawalpur,12-Aug-80,24-Aug-99,A,C,A level
2323,Shams-ul-Islam Anwar,Anwar Hameed,0,H No. 203 St. no. 74 Lohi pura Jehlum,14-Aug-80,27-Aug-99,A,C,HSSC
2324,Mujeeb Zaidi,Azam Zaidi,0,Ho. no. 518 S No. 70 Pakistan hostel Abdul Hakim,14-May-80,1-Aug-99,A,C,A level
2325,Imrana Zafar Butt,Zafar Butt,1,h# 64 Street No.65  Basti Dera ghazi khan,17-Jan-79,5-Aug-99,A,C,A-Level
2326,Abdus Sattar Zaidi,Abdul Najeeb Rashid Zaidi,0,House # 379 Street No.60  Khumar road Multan,17-Jan-79,8-Aug-99,A,C,FSc
2327,Hafiz Zulqur nain Kharasani,Mirza Zahid Kharasani,0,H# 693 st. # 24  Hospital road LalaMusa,19-Oct-79,11-Aug-99,A,C,A-Level
2328,Zil-e-Huma Usmani,Mouhammad Farrukh Usmani,1,house # 240 S# 19  Cantt. road Sialkot,19-Jun-79,14-Aug-99,A,C,FSc
2329,Ikram Sonil,Sonil Mukhtar,0,House No.555 street no.14  Kusar coloney Pindi Bhatian,21-Jul-81,18-Aug-99,A,C,F.Sc.
2330,Eman Bhatti,Rehan Bhatti,1,Ho. # 869 Street # 10  Bhatta Kharian,21-Mar-81,21-Aug-99,A,C,Fsc
2331,Faisal Shujaat Laghari,Najam Sonil Laghari,0,house no. 416 s no. 73 Shakrial Bahawalpur,24-Nov-81,24-Aug-99,A,C,F.Sc.
2332,Farrukh Bhatti,Babar Aun Bhatti,0,ho. #  730 s#  68 Jalsa gha Dera ghazi khan,24-Dec-81,27-Aug-99,A,C,Fsc
2333,Bushra Rana Junaid Haque,Rana Junaid Haque,1,Ho. No. 45 St. no. 64 Sihaal Gujrawala,26-Aug-80,2-Aug-99,A,C,A level
2334,Aqeel Abdul Basit,Abdul Basit Tanvir,0,H No. 359 S No. 59 Noorpur Wazirabad,28-May-80,5-Aug-99,A,C,HSSC
2335,Choudhary Kamran Shah,Viqar Shah,0,Ho. no. 906 S No. 22 Factory road Sargodha,28-May-80,8-Aug-99,A,C,A level
2336,Naz Qaisar Butt,Qaisar Butt,1,h#  221 Street No. 18 Malik abad Kabirwala,1-Jan-79,12-Aug-99,A,C,A-Level
2337,Saeed Tabraiz Abbasi,Daniyal Zil-e-Ali Abbasi,0,House # 535 st. # 13  Nai abadi Shekhopura,2-Oct-79,15-Aug-99,A,C,FSc
2338,Choudhary Babar Butt,Mirza Ahsan Butt,0,H# 82 st. # 76  Pind dadu Melsi,4-Oct-79,18-Aug-99,A,C,A-Level
2339,Anjum Jan,Jan Momin,1,house # 396 street no.71  Bara qabrustan D.I. Khan,4-Jul-79,21-Aug-99,A,C,FSc
2340,Nadir Inayyat,Inayyat Arshad,0,House No.711 Street # 67  Daniyaal town Gujrat,6-Mar-81,25-Aug-99,A,C,F.Sc.
2341,Tamania Ansary,Nazeer Ansary,1,Ho. # 258 Street # 62  Haider road Faisalabad,6-Mar-81,28-Aug-99,A,C,Fsc
2342,Abdul Haseeb Najeeb Satti,Salman Saleem Satti,0,house no.572 s# 25  Khasra Sahiwal,8-Dec-81,2-Aug-99,A,C,F.Sc.
2343,Saroor Bhatti,Muhammad Zeeshan Bhatti,0,ho. #  887 St. no. 21 Buliyan wali Kabirwala,9-Aug-81,5-Aug-99,A,C,Fsc
2344,Rija Satti,Sheik Mujahid Satti,1,Ho. No. 433 street #  16 Railway line Abdul Hakim,11-Sep-80,9-Aug-99,A,C,A level
2345,Abdul Hameed Abdul Qadeer,Abdul Qadeer Arshad,0,H No. 748 S No. 11 Farooqia D.G. Khan,13-May-80,12-Aug-99,A,C,HSSC
2346,Qaisar Karam Illahi,Karam Illahi Jameel,0,Ho. no. 62 Street No. 75 Chandi bazar Dera Ismail Khan,13-Jan-80,15-Aug-99,A,C,A level
2347,Saira Adnan Ansari,Adnan Ansari,1,h no. 609 St. No. 70 Mujahid block Gujrat,15-Feb-80,18-Aug-99,A,C,HSSC
2348,Kishwar Khattak,Mujtaba Tabraiz Khattak,0,House #  924 st. #  65 Chittian hattian Sialkot,15-Oct-79,22-Aug-99,A,C,FSc
2349,Sheik Abdul Najeeb Ansari,Syed Mujahid Ansari,0,H# 238 street no.61  Odean chowk Bhawalpur,18-Jul-79,25-Aug-99,A,C,A-Level
2350,Rizwana Sehti,Muhammad Shabeer Sehti,1,house # 553 street no.24  Kamra chowk Jehlum,18-Jul-79,28-Aug-99,A,C,FSc
2351,Zahid Raza,Raza Muaz,0,h# 99 Street # 19  Lohi pura Abdul Hakim,20-Mar-79,2-Aug-99,A,C,A-Level
2352,Wajiha Sehti,Obaid Sehti,1,Ho. # 414 s# 15  Chand mari Dera ghazi khan,20-Dec-81,6-Aug-99,A,C,Fsc
2353,Syed Sahir Chatta,Akram Tipu Chatta,0,house no.728 s# 10  Basti Multan,22-Dec-81,9-Aug-99,A,C,F.Sc.
2354,Mazhar Baig,Shujaat Barkat Baig,0,ho. # 275 street # 73  Khumar road LalaMusa,22-Sep-81,12-Aug-99,A,C,Fsc
